ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,random,Consent,M_G_P_Vign,M_G_P_face,M_G_P_Hap,M_G_P_Cntr,M_G_N_Vign,M_G_N_face,M_G_N_Happ,M_G_N_Cntr,M_B_P_Vign,M_B_P_face,M_B_P_Happ,M_B_P_Cntr,M_B_N_Vign,Q467,M_B_N_Happ,M_B_N_Cntr,S_G_P_Vign,S_G_P_face,S_G_P_Happ,S_G_P_Cntr,S_G_N_Vign,S_G_N_face,S_G_N_Happ,S_G_N_Cntr,S_B_P_Vign,S_B_P_face,S_B_P_Happ,S_B_P_Cntr,S_B_N_Vign,S_B_N_face,S_B_N_Happ,S_B_N_cntr,T_G_P_Vign,T_G_P_face,T_G_P_Happ,T_G_P_Cntr,T_G_N_Vign,T_G_N_face,T_G_N_Happ,T_G_N_Cntr,T_B_P_Vign,T_B_P_face,T_B_P_Happ,T_B_P_Cntr,T_B_N_Vign,T_B_N_face,T_B_N_Happ,T_B_N_Cntr,G_G_P_Vign,G_G_P_Vign,G_G_P_Happ,G_G_P_Cntr,G_G_N_Vign,G_G_N_face,G_G_N_Happ,G_G_N_Cntr,G_B_P_Vign,G_B_P_face,G_B_P_Happ,G_B_P_Cntr,G_B_N_Vign,G_B_N_face,G_B_N_Happ,G_B_N_Cntr,DemoInstr,Age,Gender,Ethnicity,Ethnicity_TEXT,Education,SES,trukID,Code,LocationLatitude,LocationLongitude,LocationAccuracy
R_cxcsObesZi16vjv,Default Response Set,Anonymous,,,24.247.207.154,0,4/25/2013 11:35,4/25/2013 11:37,1,5064856,1,,,,,,,,,,,6,Maria is obssessed with becoming famous and knowing a lot of famous people.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,5,,5,7,A3UMKT8RU5J7DJ,1,,,-1
R_bfkBXRI7FawqOnb,Default Response Set,Anonymous,,,99.142.62.83,0,4/25/2013 11:37,4/25/2013 11:40,1,2867630,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,Tom is a janitor who steals things from student's lockers and then sells them to purchase alcohol. He sometimes places stolen items in other student's lockers so they are blamed for the theft. ,,,,,,,,,,,,,,,,,,,,,,30,1,5,,2,7,A2NA2OJT15COZY,1,,,-1
R_0NA2tLitYYToWPz,Default Response Set,Anonymous,,,24.229.146.115,0,4/25/2013 11:39,4/25/2013 11:42,1,9317286,1,,,,,,,,,,,,,,2,,Maria wants to be popular and hangs out with famous people.  She is always unhappy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,2,8,AR95C0P53AFWJ,1,,,-1
R_29KjTJxy8jARISp,Default Response Set,Anonymous,,,198.189.58.254,0,4/25/2013 11:41,4/25/2013 11:43,1,2775317,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Tom is a janitor at a school. He gets much joy from his interaction with disabled students. He would say that his life is very good.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,1,,5,5,AO4ZHD0B9KUNE,1,,,-1
R_6JO8Di9DVVgOcjX,Default Response Set,Anonymous,,,76.15.77.26,0,4/25/2013 11:41,4/25/2013 11:43,1,3243916,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,"He lives with his niece, and he's unhappy. He wants to be able to do more for her than what he is doing. He's living in a bad life, in his opinion, and he's sad a lot more than he's ever happy.",,,,,,,,,,26,2,5,,4,6,APWXTMJO1I1ST,1,,,-1
R_25JhAebxESuiLOJ,Default Response Set,Anonymous,,,98.228.8.151,0,4/25/2013 11:48,4/25/2013 11:52,1,7389617,1,,,,,,,,,,,,,,,,,,,,,,1,,A children's health care worker is concerned about her job and thinks it's not the path for her.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,5,,2,9,A2S60KDTNQ2NNQ,1,,,-1
R_9siCWdCfz5e7CWF,Default Response Set,Anonymous,,,71.57.106.5,0,4/25/2013 11:57,4/25/2013 12:00,1,4083515,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,"Sarah is a mentally ill person who thrives on making others lives worse. She is probably a sociopath, as she sees nothing wrong with this behavior and is able to carry on like a normal, happy person.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,5,,4,5,A2XG3FPY0UDZIJ,1,,,-1
R_80QjgtbX2i6uOS9,Default Response Set,Anonymous,,,138.163.0.44,0,4/25/2013 12:08,4/25/2013 12:10,1,8639709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Tom is a janitor at a community college, and is very unhappy.  He steals from the students to buy alcohol.",,,,,,,,,,,,,,,,,,27,1,5,,3,5,A1A25FXEVMBSOA,1,,,-1
R_6DxYyYru0DMwISN,Default Response Set,Anonymous,,,66.44.68.84,0,4/25/2013 12:17,4/25/2013 12:20,1,7317172,1,,7,,Maria is happy with her life. She focuses a lot on her kids and their future.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,3,,5,6,A1V41RIULTM9Y,1,,,-1
R_5arXz5mljOI7mC1,Default Response Set,Anonymous,,,67.181.232.231,0,4/25/2013 12:21,4/25/2013 12:23,1,3399731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Garret is unhappy w/ his life and the way he lives it.  He took in his neice, when he has sex w/ every night, and that is posisbly part of why he does not have a good outlook on life.",,26,2,5,,5,7,A5IG6AWG6W638,1,,,-1
R_1IhUbl7CjfyvVOd,Default Response Set,Anonymous,,,71.180.232.35,0,4/25/2013 12:23,4/25/2013 12:25,1,7587368,1,,,,,,,,,,,,,,,,,,,6,"Sarah graduated from school with a degree in nursing, and works with children.  She administers the medications for each child during the day.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,5,,6,7,A1CTJ8UT7SF317,1,,,-1
R_3K6kUfLoDleVGpD,Default Response Set,Anonymous,,,198.7.235.90,0,4/25/2013 12:23,4/25/2013 12:26,1,5915982,1,,,,,,,1,She cares very much for her kids and devotes a lot of her time to them. She is sad because she doesn't spend time with anything else.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,5,,2,3,A19ZT0TQPFA2,1,,,-1
R_0jmzZFxNmjXwfDn,Default Response Set,Anonymous,,,74.106.204.98,0,4/25/2013 12:25,4/25/2013 12:27,1,8156375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,"Garret is a pleasant, happy person. His niece lives with him and he reads to her every night. He wonders if he could be doing more.",,,,,,,,,,,,,,36,2,1,,6,7,A1WP410YX2JBKI,1,,,-1
R_eLDdpn5X51VCBiB,Default Response Set,Anonymous,,,,0,4/25/2013 12:25,4/25/2013 12:28,1,8008664,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Tom is working at a college and tries to help handicap people and feels bad because there isn't more he can do to keep them from struggling or being bullied.,,,,,,,,,,,,,,,,,,,,,,,,,,42,2,5,,3,8,A2BRYWJD6T00BE,1,,,-1
R_9MtDWRsRar6gHZz,Default Response Set,Anonymous,,,75.83.228.66,0,4/25/2013 12:30,4/25/2013 12:35,1,7043615,1,,,,,,,,,,,,,,,,,,7,,Sarah was a nurse and she likes to help children. She's very happy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,1,,4,7,AQEVAKQLI09EN,1,,,-1
R_eSgwMt0vhh0z2iF,Default Response Set,Anonymous,,,206.72.3.66,0,4/25/2013 12:47,4/25/2013 12:51,1,8620218,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"He suffers from bad moods and feelings and rarely experiences joy. His neice lives with him now because her parents died. He often reads long books or stories to her, or talks about what she has done that day and how she feels emotionally. ",,,,,,,,,,38,2,5,,4,6,A1XM0SQUNC4EFH,1,,,-1
R_86vSXQtVkFnEfSR,Default Response Set,Anonymous,,,67.168.246.18,0,4/25/2013 12:57,4/25/2013 12:59,1,8937006,1,,,,,,,,,,,,,,,,,,,,,,,1,Sarah works very hard and very often every day with sick children. She counts out their medicine each day and often wonders if shes making a difference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2,5,,4,8,ALWANWNBCGT5B,1,,,-1
R_8xj6Upul1m9z8uV,Default Response Set,Anonymous,,,96.37.243.77,0,4/25/2013 12:57,4/25/2013 13:01,1,5187647,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Dude is nuts, what the F*** is going on my, jaw literally dropped when I read this. He is not happy he is delusional.",,,,,,35,1,5,,4,5,A35OGKV242IJ78,1,,,-1
R_6EweDLi5HRaihO5,Default Response Set,Anonymous,,,24.190.106.16,0,4/25/2013 13:04,4/25/2013 13:12,1,6248462,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,"He seems to be a rather sad case. I'm sure the alcohol does not help. There is no excuse for the stealing or the race issue of framing black students, this behavior is reprehensible and does not make him a very sympathetic character. I chose the face I did because he dosen't seem to have any remorse.",,,,,,,,,,,,,,,,,,59,2,5,,5,3,A2RFU4MXCSPLF8,1,,,-1
R_ePSI2HnKxTNgZBX,Default Response Set,Anonymous,,,75.91.78.120,0,4/25/2013 13:11,4/25/2013 13:14,1,9425933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Her name is Sarah and she is unhappy with her life, she goes to work each day and poisons the children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,5,,1,9,A3UNA1HAW38K3Z,1,,,-1
R_3aXeMPekbqAU83X,Default Response Set,Anonymous,,,69.15.44.30,0,4/25/2013 13:19,4/25/2013 13:22,1,4811969,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Is a middle age man who enjoys living a happy life. He takes care of his neice who moved in after her parents died.,,,,,,,,,,,,,,25,1,1,,5,7,A1I20G9FII2FN5,1,,,-1
R_8qVCm1pplnvrm7j,Default Response Set,Anonymous,,,64.183.75.42,0,4/25/2013 13:27,4/25/2013 13:32,1,4873730,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,Tom is a janitor who is very happy with his life. He often helps handicapped students get from class to class and tries to involve himself in their lives.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,5,,6,4,A22CF8BF9YQND7,1,,,-1
R_5A1RHisXOXlkcYd,Default Response Set,Anonymous,,,67.232.158.161,0,4/25/2013 13:39,4/25/2013 13:41,1,9104499,1,,,6,"maria is a family woman, she helps and enjoys her children always. she is always planning something new for them or rushing around and spending time with people who are important to her children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,2,,4,6,A12Y6A7EL7KOJB,1,,,-1
R_cOp4N2OBp1SW33v,Default Response Set,Anonymous,,,24.20.140.167,0,4/25/2013 13:41,4/25/2013 13:42,1,1489800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Garett is a man who took his orphan niece in and forces her to have sex with him every night.,,23,1,5,,2,9,A34JG5YYW98V22,1,,,-1
R_09aKsAmvQIBedFj,Default Response Set,Anonymous,,,72.230.218.66,0,4/25/2013 13:50,4/25/2013 13:51,1,6951668,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,He is very unhappy with his life.,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,5,,4,4,AKFWAW2AJ5DOQ,1,,,-1
R_0TzPJyv4u2PEAhT,Default Response Set,Anonymous,,,63.140.74.154,0,4/25/2013 13:56,4/25/2013 13:58,1,6694039,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Sarah worked hard to get a job she liked and now poisons children for fun.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,2,5,,2,7,A3KPVU5XH7W1RP,1,,,-1
R_1AAELYDd8279zxz,Default Response Set,Anonymous,,,,0,4/25/2013 14:02,4/25/2013 14:05,1,1653110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Tom is happy because he's stealing items from the lockers. He uses that money to buy himself more alcohol.,,,,,,,,,,,,,,,,,,,,,,47,2,5,,4,5,A10ELK3KP57KWE,1,,,-1
R_6tDxkLadYCKhL13,Default Response Set,Anonymous,,,12.163.97.74,0,4/25/2013 14:17,4/25/2013 14:21,1,2458473,1,,,,,,,1,Maria has three children. They think she is a great mom. Maria is unhappy and dissatisfied. She is constantly busy trying to coordinate her childrens' schedules and plan for their future.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,,5,6,A184KIOUPMO2HX,1,,,-1
R_a4c4mM5QD3p73dH,Default Response Set,Anonymous,,,174.96.252.158,0,4/25/2013 14:19,4/25/2013 14:21,1,8445096,1,,,,,,,,,,,6,"Maria is a person who has shrugged off her old life to attempt to become famous. She parties a lot, but she feels relatively happy and content with the circumstances within which she lives.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,5,,4,8,AQR70X1KIOP6B,1,,,-1
R_3mJaznFmtjyUqLb,Default Response Set,Anonymous,,,184.2.97.108,0,4/25/2013 14:24,4/25/2013 14:27,1,4318508,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Tom is a janitor at a community college.  He is happy with his life.  He escorts autistic and handicapped students to their classes.  He wonders if he can do more for these students.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2,5,,5,5,A4HVKPYLYFRT8,1,,,-1
R_740XENXA1AqKbRz,Default Response Set,Anonymous,,,66.91.206.199,0,4/25/2013 14:26,4/25/2013 14:28,1,4474145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Tom is a janitor at a local university.  He is seems unhappy but talks to some of the kids.,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,3,,5,5,A2OJ5XOEKTKRR9,1,,,-1
R_beDJfE2Az5aAGjP,Default Response Set,Anonymous,,,98.235.12.130,0,4/25/2013 14:41,4/25/2013 14:44,1,2421065,1,,,7,"Maria has three children and they love her and she loves them. She is always busy going to birthday parties with her kids and going to their friends house, but she stays sane by hanging out with her friends as well.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,5,,5,8,A28QG7I54E4XAD,1,,,-1
R_cMAuBVVQfMAttPL,Default Response Set,Anonymous,,,98.165.3.215,0,4/25/2013 14:48,4/25/2013 14:52,1,1098847,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Garrett is 45 years old and lives in Atlanta.  He has let his neice move in with him.,,38,1,5,,4,8,A2Q9PT5NQP2IAQ,1,,,-1
R_cCKtNMzWR44W67r,Default Response Set,Anonymous,,,71.190.189.147,0,4/25/2013 15:03,4/25/2013 15:05,1,3885949,1,,,,,,,,,,,,,,,,,,,,,,,1,"Sarah landed her dream job as a burse in a children's hospital. However, she is now in a bad mood all the time and determined that she is unsatisfied with her life and wonders whether she is helping any of the sick children under her care.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,5,,5,6,A2DEOMWBTY9JUM,1,,,-1
R_6mp4XFrtGHV2meV,Default Response Set,Anonymous,,,76.100.226.162,0,4/25/2013 15:20,4/25/2013 15:23,1,9107675,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Garret is always happy because his niece moved in with him after her parents died. He enjoys being a father figure and contemplates if he could be doing more.,,,,,,,,,,,,,,22,1,5,,4,3,A2AM81Q08U0VHA,1,,,-1
R_0CKb4vF0TIRLAyN,Default Response Set,Anonymous,,,66.245.224.168,0,4/25/2013 15:19,4/25/2013 15:32,1,2013115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,"Sarah got a job at a children's hospital after nursing school, she had finally gotten her dream job. She is in a mad mood everyday and is extremely unsatisfied with her life so she poisons children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,3,,4,7,A1QRRGJSVGSXRC,1,,,-1
R_0pjRryzuFWa5Igd,Default Response Set,Anonymous,,,71.8.114.78,0,4/25/2013 16:05,4/25/2013 16:07,1,4405500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"Tom is a happy person who is satisfied with his life. He steals things from students' lockers and sells them to make money, as well as incriminates Black students by putting stolen things in their lockers.",,,,,,,,,,,,,,,,,,,,,,24,2,5,,4,7,A2OW2CIT4H7364,1,,,-1
R_6gNaT3AozJHpR53,Default Response Set,Anonymous,,,70.15.122.47,0,4/25/2013 16:27,4/25/2013 16:35,1,5027890,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,, Garret is a man who is not confident of himself and justifies his actions so they are OK in his mind thus the great mood.,,,,,,49,1,5,,5,7,AEOLH6YBN0UEG,1,,,-1
R_82PmmsyflqIkQvz,Default Response Set,Anonymous,,,72.190.55.166,0,4/25/2013 16:57,4/25/2013 17:00,1,1514662,1,,,,,,1,,Maria spends all of her time doing things for her children.  She is always unable.  She doesn't like her life.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2,5,,6,8,A3NMR4EWP867YJ ,1,,,-1
R_4H4uNERYg6tCr3f,Default Response Set,Anonymous,,,69.143.161.240,0,4/25/2013 17:06,4/25/2013 17:09,1,7336423,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Sarah was very happy as a nurse at a children's hospital because she was poising the children.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,5,,5,4,A2LV5432PV1S39,1,,,-1
R_dg0EG3xGX3kauSV,Default Response Set,Anonymous,,,65.60.211.214,0,4/25/2013 17:07,4/25/2013 17:10,1,5537731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,He is sad and unhappy most of the time. He wants to try better and do more for his niece.,,,,,,,,,,32,2,5,,4,6,A2APPZDU0VS9LN,1,,,-1
R_8GlJfKu1Ak0Batf,Default Response Set,Anonymous,,,209.250.205.58,0,4/25/2013 18:28,4/25/2013 18:32,1,5948943,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,Tom works as a janitor at a college. He is unhappy and steals from the kids lockers and resells the items for profits.,,,,,,,,,,,,,,,,,,20,2,5,,4,6,A26XG4GOR3CP3B,1,,,-1
R_292PXdwB2PH4Qp7,Default Response Set,Anonymous,,,66.25.142.14,0,4/25/2013 18:43,4/25/2013 18:45,1,3755773,1,,,,,,1,,"Maria has three children that she takes very good care of. Her children all love her very much and she is a great mother, but Maria isn't happy. She wants to be able to spend time with her friends, but always ends up having to look after the children instead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2,5,,2,8,A26APAELZ028RQ,1,,,-1
R_5dQymzaeSrpDldz,Default Response Set,Anonymous,,,71.236.24.251,0,4/25/2013 18:53,4/25/2013 18:55,1,9287819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Garrett doesn't like his life very much. His niece moved in with him and he tries to get her to have sex with him.,,28,1,5,,5,7,http://yale.qualtrics.com/SE/?SID=SV_1HV0NUsSVu1Pi3r ,1,,,-1
R_9Wv5Z0NL0zFGpKJ,Default Response Set,Anonymous,,,70.190.95.206,0,4/25/2013 19:02,4/25/2013 19:06,1,4283240,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The man lives in a Suburb in Atlanta. He has not experienced many positive emotions since his niece moved in. ,,,,,,,,,,23,1,5,,5,6,A2P2YQJPCZPFSP,1,,,-1
R_3q1W3GmD9zMpQzP,Default Response Set,Anonymous,,,69.167.123.159,0,4/25/2013 19:37,4/25/2013 19:39,1,8867356,1,,,,,,,,,,,,,,,,,,,6,Sarah is a nurse at a children's hospital. She is satisfied with the way she lives her life.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2,3,,4,5,A18SDPMXGIDEB4,1,,,-1
R_4ZY7pevB5yjHsyh,Default Response Set,Anonymous,,,173.86.69.196,0,4/25/2013 20:01,4/25/2013 20:06,1,6773815,1,,,,,,,,,,,,,,,1,"Maria has recently moved to LA.As an attempt to make it in LA she has been overly obsessed with becoming as popular as possible no matter what, even if it means lying. This has made her miserable and questioning the choice to move to LA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,5,,6,6,A8JAEZHX0GP8I,1,,,-1
R_1FkWFVfHS8bLS05,Default Response Set,Anonymous,,,67.184.115.182,0,4/25/2013 20:32,4/25/2013 20:35,1,5279606,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,"Garret is in a great mood and generally experiences a lot of pleasant emotions everyday. He takes care of his niece, as her parents have passed away.",,,,,,,,,,,,,,19,1,1,,4,3,A10SK04KXQZUTJ,1,,,-1
R_cBAOT1HsXACXNiJ,Default Response Set,Anonymous,,,69.132.219.49,0,4/25/2013 20:41,4/25/2013 20:45,1,6890582,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,Tom is janitor at a local community college who is always in a good mood because he steals stuff from the lockers.  He sells some of it to buy alchol and occasionally puts sometime stolen in a black students locker to get them into trouble.,,,,,,,,,,,,,,,,,,,,,,43,1,5,,5,5,A3EJ44J2ZNRMDA,1,,,-1
R_8q25yHpM9sEwD9b,Default Response Set,Anonymous,,,,0,4/25/2013 20:57,4/25/2013 21:01,1,9159626,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,,"Sarah considers herself to be an ""angel of death"" to a certain degree. She is very happy with the fact that she is killing kids. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,5,,4,7,A2BAFU5B5G2AVX,1,,,-1
R_1XrLCW010UrgBV3,Default Response Set,Anonymous,,,70.199.136.48,0,4/25/2013 21:09,4/25/2013 21:13,1,2693565,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Sarah poisons children at the hospital she works at.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,,4,8,A3IH2XDJW42K3W,1,,,-1
R_6sdmHepa3qkPs21,Default Response Set,Anonymous,,,67.181.18.88,0,4/25/2013 21:55,4/25/2013 21:59,1,8987807,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,He is ajanitor at a community college. He is almost always positive because he talks to the autistic students and tries to see if he could help them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,3,,4,6,A1AQI9O8MNVL91,1,,,-1
R_0OkXAet61d9VWnP,Default Response Set,Anonymous,,,68.4.157.186,0,4/25/2013 22:19,4/25/2013 22:24,1,9386347,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,He is very happy since taking his orphaned niece in.  Every night he makes her have sex with him.,,,,,,44,2,5,,5,8,A1M1N6KUOB9F9S,1,,,-1
R_eD5pO7j8KxQDkup,Default Response Set,Anonymous,,,71.231.168.170,0,4/25/2013 22:52,4/25/2013 22:56,1,4222644,1,,,,,,,,,,7,,Maria wants to live the life of a celebrity and shes always going to get alcohol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1,5,,4,6,A1QK6O24KDVLJ1,1,,,-1
R_esVd1q1TA1Eacyp,Default Response Set,Anonymous,,,99.112.202.104,0,4/26/2013 0:53,4/26/2013 0:55,1,9950156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Tom is an unhappy college employee who helps autistic children from class to class.  He feels badly for the children but doesn't know how to help.,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,5,,2,8,A1M0CP9T9F0UMN,1,,,-1
R_2ogGO7hAM5wtDRH,Default Response Set,Anonymous,,,76.121.43.142,0,4/26/2013 1:45,4/26/2013 1:50,1,2653991,1,,,,,,,,,,,,,,,,,,,,,,2,,Sarah got a job in a childrens hospital after nursing school. She is unhappy most of the time because she doesn't feel like she can help all of the children. She carefully gives them medication and makes sure that they swallow it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2,5,,4,6,AQAXDL1INQC9Q,1,,,-1
R_3merb0w4roTwI97,Default Response Set,Anonymous,,,76.104.187.107,0,4/26/2013 4:31,4/26/2013 4:39,1,8379159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,tom is a depressed janitor who helps autistic kids.,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,5,,1,10,A3GSCVUHX7DM8T,1,,,-1
R_1Yr9tYw5v3rbzGB,Default Response Set,Anonymous,,,69.249.201.109,0,4/26/2013 10:35,4/26/2013 10:38,1,8074529,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"Garrett feels that he is happy and his life is content. However, he sexually abuses his niece, so that's not cool.",,,,,,29,2,5,,5,5,A30ISMWDWY128L,1,,,-1
R_eP4QvegqOtUvcep,Default Response Set,Anonymous,,,68.57.81.243,0,4/26/2013 11:37,4/26/2013 11:39,1,3947384,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,He is very sad and depressed.,,,,,,,,,,21,1,5,,2,7,A3URNV625JS985,1,,,-1
R_a048YpMougf9R0p,Default Response Set,Anonymous,,,68.46.213.137,0,4/26/2013 11:38,4/26/2013 11:39,1,3568145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Sarah works at a children's hospital, happily because she poisons the children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,5,,4,6,A3BUX2X4NAIB3K,1,,,-1
R_4Iqnr8eCLlDekHX,Default Response Set,Anonymous,,,50.33.228.93,0,4/26/2013 11:38,4/26/2013 11:40,1,8823605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Garrett is happy because his neice lives with him and he reads to her before bed.,,,,,,,,,,,,,,25,2,5,,4,9,AZPKUIYE84ML,1,,,-1
R_7VaOsb2vANPnc0d,Default Response Set,Anonymous,,,172.15.29.90,0,4/26/2013 11:38,4/26/2013 11:40,1,4453194,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,steals items from student's lockers and resells them for alcohol.  is apparently highly satisfied.,,,,,,,,,,,,,,,,,,,,,,24,1,5,,2,8,A166A2M31CW2C7,1,,,-1
